step,episode_reward,epsilon,avg_loss,best_reward,eval_reward
2214720,6.0,0.05,0.008909888644052972,17.0,6.0
2214961,4.0,0.05,0.006614826146330013,17.0,6.0
2215174,3.0,0.05,0.008902199318158036,17.0,6.0
2215644,8.0,0.05,0.007266290494316441,17.0,6.0
2215883,4.0,0.05,0.007926176826003939,17.0,6.0
2216358,10.0,0.05,0.007059806248587908,17.0,6.0
2216625,5.0,0.05,0.008072542401948083,17.0,6.0
2216804,2.0,0.05,0.008103059530681507,17.0,6.0
2217180,7.0,0.05,0.007495514426796519,17.0,6.0
2217403,3.0,0.05,0.006927240091109914,17.0,6.0
2217898,9.0,0.05,0.008594918576437198,17.0,6.0
2218276,6.0,0.05,0.008216544382640736,17.0,6.0
2218483,3.0,0.05,0.010154209337018143,17.0,6.0
2218882,8.0,0.05,0.010413920611608774,17.0,6.0
2219092,3.0,0.05,0.00865579779089715,17.0,6.0
2219494,8.0,0.05,0.00912258653707876,17.0,6.0
2219887,5.0,0.05,0.01079906241930261,17.0,6.0
2220267,6.0,0.05,0.0077539021725227175,17.0,6.0
2220653,8.0,0.05,0.008206323377269599,17.0,6.0
2221042,7.0,0.05,0.007335497886086478,17.0,6.0
2221404,8.0,0.05,0.007774777745362371,17.0,6.0
2221680,5.0,0.05,0.008854497692284538,17.0,6.0
2221995,6.0,0.05,0.00791432692881532,17.0,6.0
2222359,7.0,0.05,0.00944476915334075,17.0,6.0
2222699,6.0,0.05,0.011136946583385854,17.0,6.0
2223113,8.0,0.05,0.007679188145490256,17.0,6.0
2223495,7.0,0.05,0.00802956683267104,17.0,6.0
2223868,8.0,0.05,0.008542085120264161,17.0,6.0
2224158,5.0,0.05,0.008285521695466891,17.0,6.0
2224608,9.0,0.05,0.009138210878258437,17.0,6.0
2225034,9.0,0.05,0.010003249948652827,17.0,6.0
2225280,4.0,0.05,0.008226865312832668,17.0,6.0
2225697,8.0,0.05,0.00891650688745791,17.0,6.0
2226104,7.0,0.05,0.00782267564889228,17.0,6.0
2226555,8.0,0.05,0.0070980912336123594,17.0,6.0
2227011,9.0,0.05,0.009840458098455872,17.0,6.0
2227351,6.0,0.05,0.008026382911895566,17.0,6.0
2227695,5.0,0.05,0.007903637223725403,17.0,6.0
2228028,6.0,0.05,0.006105469388281365,17.0,6.0
2228580,11.0,0.05,0.00885150314686631,17.0,6.0
2229020,9.0,0.05,0.009805184001611037,17.0,6.0
2229300,6.0,0.05,0.007880867262636976,17.0,6.0
2229620,6.0,0.05,0.007778593167313374,17.0,6.0
2229800,2.0,0.05,0.011003907578479912,17.0,6.0
2230029,3.0,0.05,0.009770913742049116,17.0,6.0
2230359,6.0,0.05,0.011117295401806875,17.0,6.0
2230760,8.0,0.05,0.008912143238121643,17.0,6.0
2231093,6.0,0.05,0.008696572902235425,17.0,6.0
2231517,8.0,0.05,0.008336606898942505,17.0,6.0
2232146,10.0,0.05,0.008505519748677257,17.0,6.0
2232403,4.0,0.05,0.008639012772619026,17.0,6.0
2232670,5.0,0.05,0.009983030693438737,17.0,6.0
2233382,10.0,0.05,0.010464523527823556,17.0,6.0
2233649,5.0,0.05,0.007144596908978228,17.0,6.0
2234174,10.0,0.05,0.00868862695309497,17.0,6.0
2234569,8.0,0.05,0.008918079259485533,17.0,6.0
2234995,9.0,0.05,0.008687466666330848,17.0,6.0
2235328,6.0,0.05,0.008248615698574716,17.0,6.0
2235755,9.0,0.05,0.009993181805448415,17.0,6.0
2236418,10.0,0.05,0.0103805493226791,17.0,6.0
2236684,5.0,0.05,0.008088660858585641,17.0,6.0
2237057,7.0,0.05,0.010307271982186493,17.0,6.0
2237330,5.0,0.05,0.009596112257842085,17.0,6.0
2237695,7.0,0.05,0.006060507605210519,17.0,6.0
2237931,4.0,0.05,0.008606873537508487,17.0,6.0
2238304,7.0,0.05,0.007822274698585431,17.0,6.0
2238626,6.0,0.05,0.0077592150026495445,17.0,6.0
2239079,9.0,0.05,0.009322916776708335,17.0,6.0
2239317,4.0,0.05,0.007649122716005271,17.0,6.0
2239640,5.0,0.05,0.00832623451424297,17.0,6.0
2240063,8.0,0.05,0.009575326634869683,17.0,6.0
2240350,5.0,0.05,0.008351018914254382,17.0,6.0
2240716,7.0,0.05,0.009172752479111755,17.0,6.0
2241102,8.0,0.05,0.008189870171805787,17.0,6.0
2241594,10.0,0.05,0.009485386242915884,17.0,6.0
2241947,7.0,0.05,0.00823040123478594,17.0,6.0
2242354,9.0,0.05,0.007606643957414609,17.0,6.0
2242595,4.0,0.05,0.007446095229048903,17.0,6.0
2243052,10.0,0.05,0.009537142891387799,17.0,6.0
2243340,5.0,0.05,0.008115534664183442,17.0,6.0
2243596,4.0,0.05,0.008390448165300768,17.0,6.0
2243968,7.0,0.05,0.0101041954326173,17.0,6.0
2244306,6.0,0.05,0.008050787832368823,17.0,6.0
2244710,7.0,0.05,0.008409020089830207,17.0,6.0
2245238,11.0,0.05,0.008544981357937848,17.0,6.0
2245686,9.0,0.05,0.008848330644208804,17.0,6.0
2246058,7.0,0.05,0.009406401620556911,17.0,6.0
2246352,5.0,0.05,0.010857211658731103,17.0,6.0
2246579,3.0,0.05,0.009607483346930198,17.0,6.0
2246952,7.0,0.05,0.008629496499735823,17.0,6.0
2247497,9.0,0.05,0.0075659318861082524,17.0,6.0
2247924,10.0,0.05,0.009394969247536347,17.0,6.0
2248387,10.0,0.05,0.008461138729311141,17.0,6.0
2248722,6.0,0.05,0.009872284124694056,17.0,6.0
2249086,7.0,0.05,0.00761871463568001,17.0,6.0
2249678,9.0,0.05,0.008678123404466975,17.0,6.0
2250025,6.0,0.05,0.00731481877342937,17.0,4.6
2250409,7.0,0.05,0.007278875952276091,17.0,4.6
2250951,11.0,0.05,0.009177356854046661,17.0,4.6
2251503,12.0,0.05,0.008127656220323473,17.0,4.6
2252255,9.0,0.05,0.008294348205573501,17.0,4.6
2252632,9.0,0.05,0.009373261679974484,17.0,4.6
2253152,11.0,0.05,0.010310729896613899,17.0,4.6
2253412,4.0,0.05,0.007241854698468859,17.0,4.6
2253825,5.0,0.05,0.008128887576346572,17.0,4.6
2254377,11.0,0.05,0.007875168316430696,17.0,4.6
2254584,3.0,0.05,0.009108921869055313,17.0,4.6
2254910,7.0,0.05,0.010432716637917953,17.0,4.6
2255251,5.0,0.05,0.007637587195152746,17.0,4.6
2255459,3.0,0.05,0.010667600552551448,17.0,4.6
2255714,4.0,0.05,0.006405575171811506,17.0,4.6
2256164,9.0,0.05,0.007930443789518904,17.0,4.6
2256494,5.0,0.05,0.008748132238972438,17.0,4.6
2256869,6.0,0.05,0.009374552542601335,17.0,4.6
2257107,4.0,0.05,0.009115727312499815,17.0,4.6
2257502,8.0,0.05,0.00861152085579104,17.0,4.6
2257988,9.0,0.05,0.010926947877973256,17.0,4.6
2258331,6.0,0.05,0.0067220864503449475,17.0,4.6
2258790,8.0,0.05,0.00722673525730067,17.0,4.6
2259182,7.0,0.05,0.0076872863835294025,17.0,4.6
2259762,12.0,0.05,0.008470378601763012,17.0,4.6
2260253,9.0,0.05,0.009629327645790347,17.0,4.6
2260582,5.0,0.05,0.008614553144292497,17.0,4.6
2260975,7.0,0.05,0.00820215775070674,17.0,4.6
2261599,13.0,0.05,0.01014527968930988,17.0,4.6
2261971,7.0,0.05,0.009452005487776572,17.0,4.6
2262363,7.0,0.05,0.007081841172089762,17.0,4.6
2262666,5.0,0.05,0.011122579790504747,17.0,4.6
2262970,6.0,0.05,0.008252676027998524,17.0,4.6
2263292,6.0,0.05,0.00967628233047435,17.0,4.6
2263546,4.0,0.05,0.008339632280694786,17.0,4.6
2263969,8.0,0.05,0.00970461268970778,17.0,4.6
2264295,6.0,0.05,0.008049030273715839,17.0,4.6
2264690,7.0,0.05,0.007745057637238819,17.0,4.6
2264984,4.0,0.05,0.00941183417557088,17.0,4.6
2265337,6.0,0.05,0.008018018935514048,17.0,4.6
2265728,6.0,0.05,0.0075471800771186644,17.0,4.6
2266006,5.0,0.05,0.009461412748454938,17.0,4.6
2266627,12.0,0.05,0.00797123374086955,17.0,4.6
2267031,7.0,0.05,0.006864856379936532,17.0,4.6
2267288,4.0,0.05,0.009257535179131082,17.0,4.6
2267527,4.0,0.05,0.007261206619053458,17.0,4.6
2267988,10.0,0.05,0.00737664269020214,17.0,4.6
2268476,10.0,0.05,0.009051865941012798,17.0,4.6
2268720,4.0,0.05,0.009979617703690758,17.0,4.6
2269008,5.0,0.05,0.007766101328242157,17.0,4.6
2269277,5.0,0.05,0.007200833348393002,17.0,4.6
2269713,9.0,0.05,0.008341277327918268,17.0,4.6
2270039,5.0,0.05,0.008080424894693733,17.0,4.6
2270440,8.0,0.05,0.007238797943573445,17.0,4.6
2270971,9.0,0.05,0.008833659387410696,17.0,4.6
2271373,8.0,0.05,0.008107132836254222,17.0,4.6
2271746,7.0,0.05,0.008588210614498264,17.0,4.6
2272153,8.0,0.05,0.008195462492842446,17.0,4.6
2272408,4.0,0.05,0.007723541712270133,17.0,4.6
2272712,7.0,0.05,0.007775218596706461,17.0,4.6
2273000,5.0,0.05,0.008228187004634593,17.0,4.6
2273373,7.0,0.05,0.009546813085685148,17.0,4.6
2273640,4.0,0.05,0.007563799903657513,17.0,4.6
2273987,7.0,0.05,0.008802171293432,17.0,4.6
2274444,9.0,0.05,0.008659266212162677,17.0,4.6
2274717,5.0,0.05,0.008436773103945281,17.0,4.6
2275174,9.0,0.05,0.00771670011913796,17.0,4.6
2275761,13.0,0.05,0.008459957977788535,17.0,4.6
2276158,8.0,0.05,0.00851407894897604,17.0,4.6
2276458,4.0,0.05,0.00966160569495211,17.0,4.6
2276699,4.0,0.05,0.008136535711431254,17.0,4.6
2276912,3.0,0.05,0.00795072249690387,17.0,4.6
2277254,6.0,0.05,0.007985272907738596,17.0,4.6
2277522,5.0,0.05,0.0071967317524657985,17.0,4.6
2278039,9.0,0.05,0.007973522113910479,17.0,4.6
2278427,8.0,0.05,0.008375041882901155,17.0,4.6
2278802,7.0,0.05,0.0074537182647853775,17.0,4.6
2279138,6.0,0.05,0.008401196653721854,17.0,4.6
2279507,6.0,0.05,0.00835581721975873,17.0,4.6
2280023,11.0,0.05,0.008147174047573303,17.0,4.6
2280270,3.0,0.05,0.008504693187968504,17.0,4.6
2280516,4.0,0.05,0.010374677380867546,17.0,4.6
2280856,7.0,0.05,0.009245981963570503,17.0,4.6
2281196,6.0,0.05,0.008504121860160547,17.0,4.6
2281621,8.0,0.05,0.009770110790252197,17.0,4.6
2282262,13.0,0.05,0.008821335533139064,17.0,4.6
2282840,12.0,0.05,0.007421623491811463,17.0,4.6
2283054,3.0,0.05,0.009989537147770601,17.0,4.6
2283382,5.0,0.05,0.008994790748125168,17.0,4.6
2283953,12.0,0.05,0.007004068028735375,17.0,4.6
2284249,6.0,0.05,0.0071903288701070925,17.0,4.6
2284608,5.0,0.05,0.013921772210932012,17.0,4.6
2284789,2.0,0.05,0.01892744090266364,17.0,4.6
2285146,7.0,0.05,0.00965813652015804,17.0,4.6
2285547,8.0,0.05,0.008865735089639202,17.0,4.6
2286101,12.0,0.05,0.008173777473078733,17.0,4.6
2286502,8.0,0.05,0.008033401687862351,17.0,4.6
2286879,8.0,0.05,0.009860649638056279,17.0,4.6
2287233,6.0,0.05,0.007955521904978525,17.0,4.6
2287576,7.0,0.05,0.00960599829114097,17.0,4.6
2287996,7.0,0.05,0.008065537343333875,17.0,4.6
2288419,8.0,0.05,0.009725658905051017,17.0,4.6
2288783,7.0,0.05,0.008906743219275806,17.0,4.6
2289170,8.0,0.05,0.006437891180934289,17.0,4.6
2289569,8.0,0.05,0.007450465810252354,17.0,4.6
2289998,8.0,0.05,0.010311733913895126,17.0,4.6
2290300,5.0,0.05,0.00979103441350162,17.0,4.6
2290536,4.0,0.05,0.007871107105560347,17.0,4.6
2290811,4.0,0.05,0.007346542779882641,17.0,4.6
2291018,3.0,0.05,0.00800032266908182,17.0,4.6
2291649,11.0,0.05,0.010572157333062703,17.0,4.6
2292157,10.0,0.05,0.008625631081307029,17.0,4.6
2292478,6.0,0.05,0.00876776602526661,17.0,4.6
2293035,12.0,0.05,0.008572950346140766,17.0,4.6
2293355,6.0,0.05,0.007448668834695127,17.0,4.6
2293801,8.0,0.05,0.008233156203849441,17.0,4.6
2294104,5.0,0.05,0.00871224981577446,17.0,4.6
2294434,7.0,0.05,0.008398394150861415,17.0,4.6
2294643,3.0,0.05,0.007569395717627441,17.0,4.6
2295020,6.0,0.05,0.006717966393904483,17.0,4.6
2295442,8.0,0.05,0.007944449368328348,17.0,4.6
2295651,3.0,0.05,0.007488762968792939,17.0,4.6
2295946,5.0,0.05,0.008726888828646593,17.0,4.6
2296187,4.0,0.05,0.009404172092520943,17.0,4.6
2296589,8.0,0.05,0.00860083217866313,17.0,4.6
2296882,5.0,0.05,0.00749009111513422,17.0,4.6
2297159,5.0,0.05,0.008010922283258127,17.0,4.6
2297702,12.0,0.05,0.009468221929102369,17.0,4.6
2297959,4.0,0.05,0.007366060097410809,17.0,4.6
2298235,5.0,0.05,0.008389766101954856,17.0,4.6
2298471,4.0,0.05,0.008418107943972415,17.0,4.6
2298829,8.0,0.05,0.009086729143746197,17.0,4.6
2299253,8.0,0.05,0.007641267479520361,17.0,4.6
2299507,4.0,0.05,0.008650602977944627,17.0,4.6
2299870,8.0,0.05,0.00767586331502381,17.0,4.6
2300348,10.0,0.05,0.010142600365343089,17.0,4.6
2300557,3.0,0.05,0.008626391685058205,17.0,4.6
2301030,9.0,0.05,0.00967428561939337,17.0,4.6
2301374,7.0,0.05,0.008767342106926493,17.0,4.6
2301713,6.0,0.05,0.008622207999338998,17.0,4.6
2301920,3.0,0.05,0.008373134294707402,17.0,4.6
2302437,10.0,0.05,0.010591205783510724,17.0,4.6
2302830,8.0,0.05,0.007999162503271078,17.0,4.6
2303129,5.0,0.05,0.007143019951569537,17.0,4.6
2303548,8.0,0.05,0.006893098940893721,17.0,4.6
2303970,8.0,0.05,0.009868792321901979,17.0,4.6
2304247,4.0,0.05,0.0100158729887419,17.0,4.6
2304522,5.0,0.05,0.009337202197048759,17.0,4.6
2304894,7.0,0.05,0.008865818055847319,17.0,4.6
2305118,3.0,0.05,0.00929517819895409,17.0,4.6
2305359,4.0,0.05,0.0111006614092427,17.0,4.6
2305617,4.0,0.05,0.009896542859048797,17.0,4.6
2306094,8.0,0.05,0.007833487819880247,17.0,4.6
2306640,11.0,0.05,0.009316999555962598,17.0,4.6
2307088,9.0,0.05,0.010140142285048828,17.0,4.6
2307351,4.0,0.05,0.008639691947874699,17.0,4.6
2307641,5.0,0.05,0.008009436510005736,17.0,4.6
2308080,9.0,0.05,0.008165545710319773,17.0,4.6
2308282,2.0,0.05,0.008858784914528038,17.0,4.6
2308767,10.0,0.05,0.008139696925655315,17.0,4.6
2309109,5.0,0.05,0.009488030595347545,17.0,4.6
2309484,8.0,0.05,0.008939042512167206,17.0,4.6
2309778,6.0,0.05,0.007527657438421974,17.0,4.6
2310066,5.0,0.05,0.008781337337697752,17.0,4.6
2310579,11.0,0.05,0.0091041810628667,17.0,4.6
2311033,9.0,0.05,0.007741517027872696,17.0,4.6
2311308,4.0,0.05,0.007900793317650609,17.0,4.6
2311823,10.0,0.05,0.0071183221645711005,17.0,4.6
2312273,10.0,0.05,0.009794512784223905,17.0,4.6
2312769,11.0,0.05,0.009388955182305748,17.0,4.6
2313094,7.0,0.05,0.00817038462192602,17.0,4.6
2313512,7.0,0.05,0.009298447503869493,17.0,4.6
2313904,8.0,0.05,0.009112966081783252,17.0,4.6
2314374,9.0,0.05,0.008625476711855854,17.0,4.6
2314662,5.0,0.05,0.009211330983412659,17.0,4.6
2314871,3.0,0.05,0.00807493933601878,17.0,4.6
2315287,8.0,0.05,0.008366617512925027,17.0,4.6
2315694,8.0,0.05,0.007575168342822615,17.0,4.6
2316196,11.0,0.05,0.008170881818048656,17.0,4.6
2316563,7.0,0.05,0.00946736134178734,17.0,4.6
2316853,5.0,0.05,0.00807475945146831,17.0,4.6
2317126,5.0,0.05,0.0077264767263413355,17.0,4.6
2317276,1.0,0.05,0.00855214146872026,17.0,4.6
2317709,9.0,0.05,0.008226418333692014,17.0,4.6
2318161,10.0,0.05,0.00873159787687679,17.0,4.6
2318420,4.0,0.05,0.013532199995097471,17.0,4.6
2318947,12.0,0.05,0.008281491106820547,17.0,4.6
2319474,10.0,0.05,0.008411895718326736,17.0,4.6
2319896,8.0,0.05,0.008977925318980678,17.0,4.6
2320254,5.0,0.05,0.008884593587006545,17.0,4.6
2320860,13.0,0.05,0.008251071182104283,17.0,4.6
2321243,7.0,0.05,0.008785482161329128,17.0,4.6
2321513,5.0,0.05,0.008549312446334893,17.0,4.6
2321824,5.0,0.05,0.010256895468896859,17.0,4.6
2322073,4.0,0.05,0.00871046148203609,17.0,4.6
2322489,9.0,0.05,0.006737535573148097,17.0,4.6
2322864,8.0,0.05,0.007469708688296778,17.0,4.6
2323159,6.0,0.05,0.009769913905640007,17.0,4.6
2323711,11.0,0.05,0.007996902405453064,17.0,4.6
2323949,4.0,0.05,0.009228990422949815,17.0,4.6
2324288,6.0,0.05,0.008086974101994807,17.0,4.6
2324714,8.0,0.05,0.007294213842104459,17.0,4.6
2325154,8.0,0.05,0.007829336557452651,17.0,4.6
2325507,6.0,0.05,0.00902980743558146,17.0,4.6
2325765,4.0,0.05,0.008670360317382102,17.0,4.6
2326163,9.0,0.05,0.008408071012283214,17.0,4.6
2326662,9.0,0.05,0.008673912977799774,17.0,4.6
2327035,8.0,0.05,0.007835073131186667,17.0,4.6
2327511,10.0,0.05,0.008387795813819942,17.0,4.6
2327909,8.0,0.05,0.006861545436549932,17.0,4.6
2328088,2.0,0.05,0.009583663354119793,17.0,4.6
2328377,5.0,0.05,0.010678820554422189,17.0,4.6
2328779,8.0,0.05,0.00865470726042986,17.0,4.6
2329197,9.0,0.05,0.008909955822552244,17.0,4.6
2329653,8.0,0.05,0.008532589412776329,17.0,4.6
2329973,4.0,0.05,0.009214655998221133,17.0,4.6
2330306,6.0,0.05,0.007610054375289614,17.0,4.6
2330729,9.0,0.05,0.00797716636904779,17.0,4.6
2331202,9.0,0.05,0.008234811115070736,17.0,4.6
2331576,7.0,0.05,0.007981925079929493,17.0,4.6
2331814,4.0,0.05,0.009458597924094647,17.0,4.6
2332267,8.0,0.05,0.007445889641530812,17.0,4.6
2332568,6.0,0.05,0.008916807106385628,17.0,4.6
2332856,5.0,0.05,0.006714331052434217,17.0,4.6
2333098,4.0,0.05,0.007192135225508179,17.0,4.6
2333337,4.0,0.05,0.007994835883922254,17.0,4.6
2333701,7.0,0.05,0.007966917217964982,17.0,4.6
2334074,7.0,0.05,0.008099836347404347,17.0,4.6
2334448,8.0,0.05,0.009251047164872689,17.0,4.6
2334787,6.0,0.05,0.008070739405229687,17.0,4.6
2335209,8.0,0.05,0.008249370117654215,17.0,4.6
2335480,5.0,0.05,0.007426837752851199,17.0,4.6
2335721,4.0,0.05,0.00745059754394117,17.0,4.6
2336119,8.0,0.05,0.007833433988965069,17.0,4.6
2336460,6.0,0.05,0.00813866456532303,17.0,4.6
2336785,5.0,0.05,0.006880252526948092,17.0,4.6
2337047,4.0,0.05,0.009057528604395114,17.0,4.6
2337415,7.0,0.05,0.007427171895118511,17.0,4.6
2337746,5.0,0.05,0.008904804315709745,17.0,4.6
2338032,5.0,0.05,0.008420106226866933,17.0,4.6
2338453,8.0,0.05,0.008411650392139014,17.0,4.6
2338691,4.0,0.05,0.00673538497925373,17.0,4.6
2339055,7.0,0.05,0.008130924565113754,17.0,4.6
2339427,7.0,0.05,0.009449053543209228,17.0,4.6
2339593,0.0,0.05,0.019099165286336626,17.0,4.6
2339746,1.0,0.05,0.013229213777537408,17.0,4.6
2339953,2.0,0.05,0.011679504801017733,17.0,4.6
2340275,5.0,0.05,0.009083911526249721,17.0,4.6
2340895,12.0,0.05,0.00789374555611322,17.0,4.6
2341268,7.0,0.05,0.008496839838523057,17.0,4.6
2341589,6.0,0.05,0.008376799004991758,17.0,4.6
2341961,7.0,0.05,0.00897668542525661,17.0,4.6
2342348,7.0,0.05,0.00924506358690754,17.0,4.6
2342713,7.0,0.05,0.007770825445692501,17.0,4.6
2343199,10.0,0.05,0.006956566306031193,17.0,4.6
2343453,4.0,0.05,0.00763938428099209,17.0,4.6
2343795,5.0,0.05,0.009882396781433593,17.0,4.6
2344053,4.0,0.05,0.009956718648139101,17.0,4.6
2344300,3.0,0.05,0.007791093596425213,17.0,4.6
2344621,5.0,0.05,0.009098003638540337,17.0,4.6
2344994,7.0,0.05,0.008603833237743025,17.0,4.6
2345304,5.0,0.05,0.008147719645775951,17.0,4.6
2345571,4.0,0.05,0.0104643453117599,17.0,4.6
2345870,6.0,0.05,0.008183207022957504,17.0,4.6
2346081,3.0,0.05,0.012078612190583404,17.0,4.6
2346715,14.0,0.05,0.009193500668205368,17.0,4.6
2347155,5.0,0.05,0.008544910163618625,17.0,4.6
2347601,9.0,0.05,0.009534817098548436,17.0,4.6
2347962,7.0,0.05,0.009509340480953041,17.0,4.6
2348352,7.0,0.05,0.008870347160557956,17.0,4.6
2348685,6.0,0.05,0.008479771794684763,17.0,4.6
2349205,11.0,0.05,0.008582936591791133,17.0,4.6
2349481,5.0,0.05,0.008530333452601579,17.0,4.6
2349882,8.0,0.05,0.00921157815726474,17.0,4.6
2350304,8.0,0.05,0.00801928482528421,17.0,4.6
2350596,5.0,0.05,0.008506237768427762,17.0,4.6
2350967,7.0,0.05,0.009203744232304073,17.0,4.6
2351413,9.0,0.05,0.006763978650269564,17.0,4.6
2351684,5.0,0.05,0.007260246309208503,17.0,4.6
2352057,7.0,0.05,0.007061525565037068,17.0,4.6
2352501,8.0,0.05,0.009364610657448301,17.0,4.6
2352899,6.0,0.05,0.010672842177110866,17.0,4.6
2353111,3.0,0.05,0.008745235531538163,17.0,4.6
2353560,6.0,0.05,0.01040870494034607,17.0,4.6
2353977,9.0,0.05,0.007445334900347959,17.0,4.6
2354429,9.0,0.05,0.009876883983307114,17.0,4.6
2354873,9.0,0.05,0.010975374687077091,17.0,4.6
2355158,5.0,0.05,0.008907385014692768,17.0,4.6
2355491,6.0,0.05,0.007843164424131433,17.0,4.6
2355766,4.0,0.05,0.007703056250212957,17.0,4.6
2356346,12.0,0.05,0.007535945987007742,17.0,4.6
2356631,5.0,0.05,0.005836058189948155,17.0,4.6
2357026,8.0,0.05,0.007625380719099382,17.0,4.6
2357500,9.0,0.05,0.00849497415642333,17.0,4.6
2357884,7.0,0.05,0.008939303312217817,17.0,4.6
2358111,3.0,0.05,0.009305648562874188,17.0,4.6
2358422,5.0,0.05,0.008650206481643882,17.0,4.6
2358922,11.0,0.05,0.007875940524041653,17.0,4.6
2359162,4.0,0.05,0.0090592578984797,17.0,4.6
2359608,9.0,0.05,0.007366035857263046,17.0,4.6
2359901,5.0,0.05,0.008720906268855607,17.0,4.6
2360288,8.0,0.05,0.008343862934755938,17.0,4.6
2360743,9.0,0.05,0.009349544164969734,17.0,4.6
2361138,8.0,0.05,0.007849926914492942,17.0,4.6
2361635,10.0,0.05,0.008486126894093749,17.0,4.6
2361912,4.0,0.05,0.007333702951048811,17.0,4.6
2362187,4.0,0.05,0.007757134131574328,17.0,4.6
2362444,4.0,0.05,0.00734126705538074,17.0,4.6
2362652,3.0,0.05,0.012281527353199916,17.0,4.6
2363096,9.0,0.05,0.008076637119121917,17.0,4.6
2363553,9.0,0.05,0.010772074137449912,17.0,4.6
2364005,10.0,0.05,0.00883274903908306,17.0,4.6
2364448,8.0,0.05,0.008023584093263541,17.0,4.6
2364742,6.0,0.05,0.007047444183970927,17.0,4.6
2365078,7.0,0.05,0.00984986423974901,17.0,4.6
2365474,8.0,0.05,0.007973302082826544,17.0,4.6
2365918,10.0,0.05,0.008163142187923595,17.0,4.6
2366221,5.0,0.05,0.010709577292130379,17.0,4.6
2366616,7.0,0.05,0.00951245214733086,17.0,4.6
2366997,6.0,0.05,0.008884662420314271,17.0,4.6
2367271,5.0,0.05,0.007584049388670418,17.0,4.6
2367757,10.0,0.05,0.007419514942143234,17.0,4.6
2368157,8.0,0.05,0.008912341755349188,17.0,4.6
2368714,13.0,0.05,0.009351416889631705,17.0,4.6
2368984,5.0,0.05,0.008397966852661833,17.0,4.6
2369250,5.0,0.05,0.006958551211421614,17.0,4.6
2369733,10.0,0.05,0.009571120033256155,17.0,4.6
2370051,6.0,0.05,0.008681043126337419,17.0,4.6
2370408,6.0,0.05,0.008626723858224375,17.0,4.6
2370648,4.0,0.05,0.007438004552386701,17.0,4.6
2371031,9.0,0.05,0.007554112757740465,17.0,4.6
2371338,5.0,0.05,0.008114746667432612,17.0,4.6
2371848,11.0,0.05,0.007336302874903158,17.0,4.6
2372146,6.0,0.05,0.007846535340261956,17.0,4.6
2372474,5.0,0.05,0.006938620166648634,17.0,4.6
2372875,6.0,0.05,0.00786450712941587,17.0,4.6
2373338,9.0,0.05,0.008461813709361414,17.0,4.6
2373670,5.0,0.05,0.008147086751793164,17.0,4.6
2374067,8.0,0.05,0.008966106126517659,17.0,4.6
2374439,7.0,0.05,0.008713502951356913,17.0,4.6
2374862,8.0,0.05,0.006986981434615786,17.0,4.6
2375182,6.0,0.05,0.008325544450781309,17.0,4.6
2375605,8.0,0.05,0.007941687272044496,17.0,4.6
2376008,8.0,0.05,0.007132363782729954,17.0,4.6
2376431,8.0,0.05,0.009391419569750861,17.0,4.6
2376758,6.0,0.05,0.008936083671159861,17.0,4.6
2377266,10.0,0.05,0.006597604322078543,17.0,4.6
2377639,9.0,0.05,0.009029383353027765,17.0,4.6
2378180,12.0,0.05,0.008896477095334343,17.0,4.6
2378388,3.0,0.05,0.010766216258231837,17.0,4.6
2378600,3.0,0.05,0.008951724902287407,17.0,4.6
2378998,8.0,0.05,0.00801909769535996,17.0,4.6
2379301,6.0,0.05,0.008069218418217804,17.0,4.6
2379851,12.0,0.05,0.008382230220416929,17.0,4.6
2380396,13.0,0.05,0.008316575730157852,17.0,4.6
2380686,5.0,0.05,0.007812888436465945,17.0,4.6
2381209,11.0,0.05,0.008933443143316865,17.0,4.6
2381481,4.0,0.05,0.007121711657793426,17.0,4.6
2381847,7.0,0.05,0.010757082958122367,17.0,4.6
2382222,8.0,0.05,0.008344147951302535,17.0,4.6
2382574,7.0,0.05,0.007740217694928023,17.0,4.6
2382813,4.0,0.05,0.0074128355054805676,17.0,4.6
2383281,9.0,0.05,0.007455813750210736,17.0,4.6
2383519,4.0,0.05,0.008124334476217313,17.0,4.6
2383726,3.0,0.05,0.0072813478047744585,17.0,4.6
2384018,5.0,0.05,0.007883595144822684,17.0,4.6
2384409,8.0,0.05,0.007258077519138021,17.0,4.6
2384663,4.0,0.05,0.006986610251404937,17.0,4.6
2385064,8.0,0.05,0.00932544142822735,17.0,4.6
2385437,6.0,0.05,0.008893425234573636,17.0,4.6
2385647,3.0,0.05,0.009154111737958513,17.0,4.6
2385948,6.0,0.05,0.006738116070628166,17.0,4.6
2386313,7.0,0.05,0.010308336677869944,17.0,4.6
2386553,4.0,0.05,0.009125042788218707,17.0,4.6
2386955,8.0,0.05,0.008459846313344314,17.0,4.6
2387273,6.0,0.05,0.008692773745860905,17.0,4.6
2387645,7.0,0.05,0.007412910939604845,17.0,4.6
2387951,5.0,0.05,0.007486735868855919,17.0,4.6
2388218,5.0,0.05,0.010250711582475968,17.0,4.6
2388665,9.0,0.05,0.00800794801450268,17.0,4.6
2388952,5.0,0.05,0.007018682633815202,17.0,4.6
2389423,11.0,0.05,0.00698261924672051,17.0,4.6
2389795,7.0,0.05,0.008786075307877474,17.0,4.6
2390164,7.0,0.05,0.009262153666223521,17.0,4.6
2390454,5.0,0.05,0.009491505050291754,17.0,4.6
